Datum;Zeitstempel;ObisCode;Wert;Status
01.01.2024 21:00:00 +01:00;1704139200;1.5.0;0.080000;Normal
01.01.2024 21:15:00 +01:00;1704140100;1.5.0;0.040000;Normal
01.01.2024 21:30:00 +01:00;1704141000;1.5.0;0.080000;Normal
01.01.2024 21:45:00 +01:00;1704141900;1.5.0;0.160000;Normal
01.01.2024 22:00:00 +01:00;1704142800;1.5.0;0.120000;Normal
01.01.2024 22:15:00 +01:00;1704143700;1.5.0;0.040000;Normal
01.01.2024 22:30:00 +01:00;1704144600;1.5.0;0.080000;Normal
01.01.2024 22:45:00 +01:00;1704145500;1.5.0;0.080000;Normal
01.01.2024 23:00:00 +01:00;1704146400;1.5.0;0.080000;Normal
01.01.2024 23:15:00 +01:00;1704147300;1.5.0;0.120000;Normal
01.01.2024 23:30:00 +01:00;1704148200;1.5.0;0.120000;Normal
01.01.2024 23:45:00 +01:00;1704149100;1.5.0;0.040000;Normal
02.01.2024 00:00:00 +01:00;1704150000;1.5.0;0.040000;Normal
02.01.2024 00:15:00 +01:00;1704150900;1.5.0;0.120000;Normal
02.01.2024 00:30:00 +01:00;1704151800;1.5.0;0.120000;Normal
02.01.2024 00:45:00 +01:00;1704152700;1.5.0;0.080000;Normal
02.01.2024 01:00:00 +01:00;1704153600;1.5.0;0.080000;Normal
02.01.2024 01:15:00 +01:00;1704154500;1.5.0;0.080000;Normal
02.01.2024 01:30:00 +01:00;1704155400;1.5.0;0.040000;Normal
02.01.2024 01:45:00 +01:00;1704156300;1.5.0;0.120000;Normal
02.01.2024 02:00:00 +01:00;1704157200;1.5.0;0.120000;Normal
02.01.2024 02:15:00 +01:00;1704158100;1.5.0;0.080000;Normal
02.01.2024 02:30:00 +01:00;1704159000;1.5.0;0.040000;Normal
02.01.2024 02:45:00 +01:00;1704159900;1.5.0;0.080000;Normal
02.01.2024 03:00:00 +01:00;1704160800;1.5.0;0.080000;Normal
02.01.2024 03:15:00 +01:00;1704161700;1.5.0;0.120000;Normal
02.01.2024 03:30:00 +01:00;1704162600;1.5.0;0.080000;Normal
02.01.2024 03:45:00 +01:00;1704163500;1.5.0;0.080000;Normal
02.01.2024 04:00:00 +01:00;1704164400;1.5.0;0.080000;Normal
02.01.2024 04:15:00 +01:00;1704165300;1.5.0;0.040000;Normal
02.01.2024 04:30:00 +01:00;1704166200;1.5.0;0.080000;Normal
02.01.2024 04:45:00 +01:00;1704167100;1.5.0;0.160000;Normal
02.01.2024 05:00:00 +01:00;1704168000;1.5.0;0.040000;Normal
02.01.2024 05:15:00 +01:00;1704168900;1.5.0;0.080000;Normal
02.01.2024 05:30:00 +01:00;1704169800;1.5.0;0.080000;Normal
02.01.2024 05:45:00 +01:00;1704170700;1.5.0;0.080000;Normal
02.01.2024 06:00:00 +01:00;1704171600;1.5.0;0.080000;Normal
02.01.2024 06:15:00 +01:00;1704172500;1.5.0;0.440000;Normal
02.01.2024 06:30:00 +01:00;1704173400;1.5.0;0.200000;Normal
02.01.2024 06:45:00 +01:00;1704174300;1.5.0;0.320000;Normal
02.01.2024 07:00:00 +01:00;1704175200;1.5.0;0.120000;Normal
02.01.2024 07:15:00 +01:00;1704176100;1.5.0;0.120000;Normal
02.01.2024 07:30:00 +01:00;1704177000;1.5.0;0.120000;Normal
02.01.2024 07:45:00 +01:00;1704177900;1.5.0;0.080000;Normal
02.01.2024 08:00:00 +01:00;1704178800;1.5.0;0.120000;Normal
02.01.2024 08:15:00 +01:00;1704179700;1.5.0;0.040000;Normal
02.01.2024 08:30:00 +01:00;1704180600;1.5.0;0.040000;Normal
02.01.2024 08:45:00 +01:00;1704181500;1.5.0;0.120000;Normal
02.01.2024 09:00:00 +01:00;1704182400;1.5.0;0.160000;Normal
02.01.2024 09:15:00 +01:00;1704183300;1.5.0;0.040000;Normal
02.01.2024 09:30:00 +01:00;1704184200;1.5.0;0.040000;Normal
02.01.2024 09:45:00 +01:00;1704185100;1.5.0;0.120000;Normal
02.01.2024 10:00:00 +01:00;1704186000;1.5.0;0.040000;Normal
02.01.2024 10:15:00 +01:00;1704186900;1.5.0;0.080000;Normal
02.01.2024 10:30:00 +01:00;1704187800;1.5.0;0.160000;Normal
02.01.2024 10:45:00 +01:00;1704188700;1.5.0;0.080000;Normal
02.01.2024 11:00:00 +01:00;1704189600;1.5.0;0.040000;Normal
02.01.2024 11:15:00 +01:00;1704190500;1.5.0;0.040000;Normal
02.01.2024 11:30:00 +01:00;1704191400;1.5.0;0.120000;Normal
02.01.2024 11:45:00 +01:00;1704192300;1.5.0;0.080000;Normal
02.01.2024 12:00:00 +01:00;1704193200;1.5.0;0.120000;Normal
02.01.2024 12:15:00 +01:00;1704194100;1.5.0;0.080000;Normal
02.01.2024 12:30:00 +01:00;1704195000;1.5.0;0.080000;Normal
02.01.2024 12:45:00 +01:00;1704195900;1.5.0;0.040000;Normal
02.01.2024 13:00:00 +01:00;1704196800;1.5.0;0.120000;Normal
02.01.2024 13:15:00 +01:00;1704197700;1.5.0;0.160000;Normal
02.01.2024 13:30:00 +01:00;1704198600;1.5.0;0.120000;Normal
02.01.2024 13:45:00 +01:00;1704199500;1.5.0;0.040000;Normal
02.01.2024 14:00:00 +01:00;1704200400;1.5.0;0.080000;Normal
02.01.2024 14:15:00 +01:00;1704201300;1.5.0;0.080000;Normal
02.01.2024 14:30:00 +01:00;1704202200;1.5.0;0.040000;Normal
02.01.2024 14:45:00 +01:00;1704203100;1.5.0;0.120000;Normal
02.01.2024 15:00:00 +01:00;1704204000;1.5.0;0.160000;Normal
02.01.2024 15:15:00 +01:00;1704204900;1.5.0;0.040000;Normal
02.01.2024 15:30:00 +01:00;1704205800;1.5.0;0.080000;Normal
02.01.2024 15:45:00 +01:00;1704206700;1.5.0;0.040000;Normal
02.01.2024 16:00:00 +01:00;1704207600;1.5.0;0.120000;Normal
02.01.2024 16:15:00 +01:00;1704208500;1.5.0;0.080000;Normal
02.01.2024 16:30:00 +01:00;1704209400;1.5.0;0.080000;Normal
02.01.2024 16:45:00 +01:00;1704210300;1.5.0;0.080000;Normal
02.01.2024 17:00:00 +01:00;1704211200;1.5.0;0.120000;Normal
02.01.2024 17:15:00 +01:00;1704212100;1.5.0;0.040000;Normal
02.01.2024 17:30:00 +01:00;1704213000;1.5.0;0.040000;Normal
02.01.2024 17:45:00 +01:00;1704213900;1.5.0;0.520000;Normal
02.01.2024 18:00:00 +01:00;1704214800;1.5.0;2.160000;Normal
02.01.2024 18:15:00 +01:00;1704215700;1.5.0;1.040000;Normal
02.01.2024 18:30:00 +01:00;1704216600;1.5.0;0.440000;Normal
02.01.2024 18:45:00 +01:00;1704217500;1.5.0;0.320000;Normal
02.01.2024 19:00:00 +01:00;1704218400;1.5.0;0.320000;Normal
02.01.2024 19:15:00 +01:00;1704219300;1.5.0;0.160000;Normal
02.01.2024 19:30:00 +01:00;1704220200;1.5.0;0.200000;Normal
02.01.2024 19:45:00 +01:00;1704221100;1.5.0;0.160000;Normal
02.01.2024 20:00:00 +01:00;1704222000;1.5.0;0.160000;Normal
02.01.2024 20:15:00 +01:00;1704222900;1.5.0;0.280000;Normal
02.01.2024 20:30:00 +01:00;1704223800;1.5.0;0.280000;Normal
02.01.2024 20:45:00 +01:00;1704224700;1.5.0;0.280000;Normal
02.01.2024 21:00:00 +01:00;1704225600;1.5.0;0.240000;Normal
02.01.2024 21:15:00 +01:00;1704226500;1.5.0;0.280000;Normal
02.01.2024 21:30:00 +01:00;1704227400;1.5.0;0.160000;Normal
02.01.2024 21:45:00 +01:00;1704228300;1.5.0;0.120000;Normal
02.01.2024 22:00:00 +01:00;1704229200;1.5.0;0.160000;Normal
02.01.2024 22:15:00 +01:00;1704230100;1.5.0;0.080000;Normal
02.01.2024 22:30:00 +01:00;1704231000;1.5.0;0.040000;Normal
02.01.2024 22:45:00 +01:00;1704231900;1.5.0;0.080000;Normal
02.01.2024 23:00:00 +01:00;1704232800;1.5.0;0.160000;Normal
02.01.2024 23:15:00 +01:00;1704233700;1.5.0;0.120000;Normal
02.01.2024 23:30:00 +01:00;1704234600;1.5.0;0.040000;Normal
02.01.2024 23:45:00 +01:00;1704235500;1.5.0;0.080000;Normal
03.01.2024 00:00:00 +01:00;1704236400;1.5.0;0.080000;Normal
03.01.2024 00:15:00 +01:00;1704237300;1.5.0;0.120000;Normal
03.01.2024 00:30:00 +01:00;1704238200;1.5.0;0.080000;Normal
03.01.2024 00:45:00 +01:00;1704239100;1.5.0;0.120000;Normal
03.01.2024 01:00:00 +01:00;1704240000;1.5.0;0.040000;Normal
03.01.2024 01:15:00 +01:00;1704240900;1.5.0;0.040000;Normal
03.01.2024 01:30:00 +01:00;1704241800;1.5.0;0.120000;Normal
03.01.2024 01:45:00 +01:00;1704242700;1.5.0;0.160000;Normal
03.01.2024 02:00:00 +01:00;1704243600;1.5.0;0.240000;Normal
03.01.2024 02:15:00 +01:00;1704244500;1.5.0;0.120000;Normal
03.01.2024 02:30:00 +01:00;1704245400;1.5.0;0.080000;Normal
03.01.2024 02:45:00 +01:00;1704246300;1.5.0;0.080000;Normal
03.01.2024 03:00:00 +01:00;1704247200;1.5.0;0.080000;Normal
03.01.2024 03:15:00 +01:00;1704248100;1.5.0;0.160000;Normal
03.01.2024 03:30:00 +01:00;1704249000;1.5.0;0.080000;Normal
03.01.2024 03:45:00 +01:00;1704249900;1.5.0;0.040000;Normal
03.01.2024 04:00:00 +01:00;1704250800;1.5.0;0.080000;Normal
03.01.2024 04:15:00 +01:00;1704251700;1.5.0;0.080000;Normal
03.01.2024 04:30:00 +01:00;1704252600;1.5.0;0.080000;Normal
03.01.2024 04:45:00 +01:00;1704253500;1.5.0;0.120000;Normal
03.01.2024 05:00:00 +01:00;1704254400;1.5.0;0.080000;Normal
03.01.2024 05:15:00 +01:00;1704255300;1.5.0;0.080000;Normal
