Datum;Zeitstempel;ObisCode;Wert;Status
01.01.2024 21:15:00 +01:00;1704140100;01.05.2000;169.8;Normal
01.01.2024 21:30:00 +01:00;1704141000;01.05.2000;166.2;Normal
01.01.2024 21:45:00 +01:00;1704141900;01.05.2000;167.4;Normal
01.01.2024 22:00:00 +01:00;1704142800;01.05.2000;160.2;Normal
01.01.2024 22:15:00 +01:00;1704143700;01.05.2000;171;Normal
01.01.2024 22:30:00 +01:00;1704144600;01.05.2000;154.8;Normal
01.01.2024 22:45:00 +01:00;1704145500;01.05.2000;147;Normal
01.01.2024 23:00:00 +01:00;1704146400;01.05.2000;130.8;Normal
01.01.2024 23:15:00 +01:00;1704147300;01.05.2000;166.2;Normal
01.01.2024 23:30:00 +01:00;1704148200;01.05.2000;159.6;Normal
01.01.2024 23:45:00 +01:00;1704149100;01.05.2000;157.8;Normal
02.01.2024 00:00:00 +01:00;1704150000;01.05.2000;195;Normal
02.01.2024 00:15:00 +01:00;1704150900;01.05.2000;169.2;Normal
02.01.2024 00:30:00 +01:00;1704151800;01.05.2000;148.8;Normal
02.01.2024 00:45:00 +01:00;1704152700;01.05.2000;144.6;Normal
02.01.2024 01:00:00 +01:00;1704153600;01.05.2000;174.6;Normal
02.01.2024 01:15:00 +01:00;1704154500;01.05.2000;157.8;Normal
02.01.2024 01:30:00 +01:00;1704155400;01.05.2000;148.2;Normal
02.01.2024 01:45:00 +01:00;1704156300;01.05.2000;129;Normal
02.01.2024 02:00:00 +01:00;1704157200;01.05.2000;124.8;Normal
02.01.2024 02:15:00 +01:00;1704158100;01.05.2000;122.4;Normal
02.01.2024 02:30:00 +01:00;1704159000;01.05.2000;125.4;Normal
02.01.2024 02:45:00 +01:00;1704159900;01.05.2000;179.4;Normal
02.01.2024 03:00:00 +01:00;1704160800;01.05.2000;175.8;Normal
02.01.2024 03:15:00 +01:00;1704161700;01.05.2000;174.6;Normal
02.01.2024 03:30:00 +01:00;1704162600;01.05.2000;184.8;Normal
02.01.2024 03:45:00 +01:00;1704163500;01.05.2000;157.2;Normal
02.01.2024 04:00:00 +01:00;1704164400;01.05.2000;144;Normal
02.01.2024 04:15:00 +01:00;1704165300;01.05.2000;140.4;Normal
02.01.2024 04:30:00 +01:00;1704166200;01.05.2000;148.8;Normal
02.01.2024 04:45:00 +01:00;1704167100;01.05.2000;127.8;Normal
02.01.2024 05:00:00 +01:00;1704168000;01.05.2000;121.2;Normal
02.01.2024 05:15:00 +01:00;1704168900;01.05.2000;130.8;Normal
02.01.2024 05:30:00 +01:00;1704169800;01.05.2000;133.8;Normal
02.01.2024 05:45:00 +01:00;1704170700;01.05.2000;125.4;Normal
02.01.2024 06:00:00 +01:00;1704171600;01.05.2000;150;Normal
02.01.2024 06:15:00 +01:00;1704172500;01.05.2000;134.4;Normal
02.01.2024 06:30:00 +01:00;1704173400;01.05.2000;136.8;Normal
02.01.2024 06:45:00 +01:00;1704174300;01.05.2000;132.6;Normal
02.01.2024 07:00:00 +01:00;1704175200;01.05.2000;115.8;Normal
02.01.2024 07:15:00 +01:00;1704176100;01.05.2000;120.6;Normal
02.01.2024 07:30:00 +01:00;1704177000;01.05.2000;118.8;Normal
02.01.2024 07:45:00 +01:00;1704177900;01.05.2000;129.6;Normal
02.01.2024 08:00:00 +01:00;1704178800;01.05.2000;131.4;Normal
02.01.2024 08:15:00 +01:00;1704179700;01.05.2000;136.2;Normal
02.01.2024 08:30:00 +01:00;1704180600;01.05.2000;121.8;Normal
02.01.2024 08:45:00 +01:00;1704181500;01.05.2000;115.2;Normal
02.01.2024 09:00:00 +01:00;1704182400;01.05.2000;121.2;Normal
02.01.2024 09:15:00 +01:00;1704183300;01.05.2000;130.8;Normal
02.01.2024 09:30:00 +01:00;1704184200;01.05.2000;123.6;Normal
02.01.2024 09:45:00 +01:00;1704185100;01.05.2000;132;Normal
02.01.2024 10:00:00 +01:00;1704186000;01.05.2000;135.6;Normal
02.01.2024 10:15:00 +01:00;1704186900;01.05.2000;135;Normal
02.01.2024 10:30:00 +01:00;1704187800;01.05.2000;118.8;Normal
02.01.2024 10:45:00 +01:00;1704188700;01.05.2000;138;Normal
02.01.2024 11:00:00 +01:00;1704189600;01.05.2000;127.2;Normal
02.01.2024 11:15:00 +01:00;1704190500;01.05.2000;128.4;Normal
02.01.2024 11:30:00 +01:00;1704191400;01.05.2000;131.4;Normal
02.01.2024 11:45:00 +01:00;1704192300;01.05.2000;128.4;Normal
02.01.2024 12:00:00 +01:00;1704193200;01.05.2000;136.2;Normal
02.01.2024 12:15:00 +01:00;1704194100;01.05.2000;135.6;Normal
02.01.2024 12:30:00 +01:00;1704195000;01.05.2000;180;Normal
02.01.2024 12:45:00 +01:00;1704195900;01.05.2000;146.4;Normal
02.01.2024 13:00:00 +01:00;1704196800;01.05.2000;133.8;Normal
02.01.2024 13:15:00 +01:00;1704197700;01.05.2000;134.4;Normal
02.01.2024 13:30:00 +01:00;1704198600;01.05.2000;145.2;Normal
02.01.2024 13:45:00 +01:00;1704199500;01.05.2000;122.4;Normal
02.01.2024 14:00:00 +01:00;1704200400;01.05.2000;138;Normal
02.01.2024 14:15:00 +01:00;1704201300;01.05.2000;114;Normal
